url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,dns_status,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,dns_error,validation_status,validation_reason
26124595.vip,26124595.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
y7124368.vip,y7124368.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vignetepath.site,vignetepath.site,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
mxvl.top,mxvl.top,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
team-iptronic.online,team-iptronic.online,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
aovi.life,aovi.life,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124542.vip,26124542.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
incometaxcalculatorbd.com,incometaxcalculatorbd.com,contents.tdscpc.gov.in,Income Tax Department,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vivenciashouse.online,vivenciashouse.online,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
myvisitvault.app,myvisitvault.app,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
xgjianianhuaadmpro.vip,xgjianianhuaadmpro.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
u20c03.vip,u20c03.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
hamadanha.sbs,hamadanha.sbs,abdm.gov.in,National Health Authority (NHA),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
y7124514.vip,y7124514.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
0009tvgl2q0k.vip,0009tvgl2q0k.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
raiffeisen-geschenk.vip,raiffeisen-geschenk.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
g4ju9y.vip,g4ju9y.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
com-viasdb.xin,com-viasdb.xin,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vintagewearprints.com,vintagewearprints.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
betticket-resmiadresimiz.vip,betticket-resmiadresimiz.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
bobbysviralfriends.com,bobbysviralfriends.com,bankofbaroda.bank.in,Bank of Baroda,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
interbahismobil2026.vip,interbahismobil2026.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vivodog.com,vivodog.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
trbet-gir.vip,trbet-gir.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
58157.com,58157.com,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vidardahl.com,vidardahl.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
brcs-vl.org,brcs-vl.org,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
i3ybo4.vip,i3ybo4.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
5967tz52.vip,5967tz52.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
y7124601.vip,y7124601.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vinandr.dev,vinandr.dev,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
4xq9mw.vip,4xq9mw.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
nhatnguyenbamboo.com,nhatnguyenbamboo.com,abdm.gov.in,National Health Authority (NHA),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
viewspace360.com,viewspace360.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
dla-dzieci.biz,dla-dzieci.biz,eci.gov.in,Election Commision of India (ECI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
en-lymphtonic.us,en-lymphtonic.us,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124382.vip,26124382.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
virec-network.com,virec-network.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
viphope.org,viphope.org,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
procilsac.com,procilsac.com,sac.gov.in,Indian Space Research Organisation (ISRO),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
aime-ta-ville.com,aime-ta-ville.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vivids54.cfd,vivids54.cfd,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
visualconsulting.xyz,visualconsulting.xyz,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124453.vip,26124453.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124334.vip,26124334.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
royannic.online,royannic.online,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
hy-s-nlctzhh.top,hy-s-nlctzhh.top,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
victorlosacco.online,victorlosacco.online,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
glndzv371.vip,glndzv371.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
jvl-tour.com,jvl-tour.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
cwin808.site,cwin808.site,bankofbaroda.bank.in,Bank of Baroda,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vintagerockstar.com,vintagerockstar.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
villagestack.net,villagestack.net,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
v16995.com,v16995.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
slon2---at.vip,slon2---at.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vckwfn.vip,vckwfn.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
y7124474.vip,y7124474.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
com-nsyu.vip,com-nsyu.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
paynsy.vip,paynsy.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
boostmart.vip,boostmart.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
elexbetguncel01.vip,elexbetguncel01.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
qopmc.vip,qopmc.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124557.vip,26124557.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
viktoriavettu.com,viktoriavettu.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
y7124529.vip,y7124529.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
9313vv.vip,9313vv.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124523.vip,26124523.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
championzonenation.vip,championzonenation.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
viralvital.com,viralvital.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
nbchhxdfrt.vip,nbchhxdfrt.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vidanjortr.com,vidanjortr.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vitaway.com,vitaway.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
621rr.vip,621rr.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
clinic-iran.com,clinic-iran.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
virelira.cfd,virelira.cfd,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
sugarcorefuture.vip,sugarcorefuture.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
swimming-pool-renovation-near-me-74808.click,swimming-pool-renovation-near-me-74808.click,bankofbaroda.bank.in,Bank of Baroda,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vichy-brasill.com,vichy-brasill.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
complete-colonic-systems.com,complete-colonic-systems.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
betcioorginal2026.vip,betcioorginal2026.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124578.vip,26124578.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
sbidov.top,sbidov.top,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
xn--wbs37ho9bs8l.xn--6frz82g,xn--wbs37ho9bs8l.xn--6frz82g,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
com-faksdjm.vip,com-faksdjm.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
villalobosphotography.com,villalobosphotography.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
leoyn.vip,leoyn.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
exodus66.vip,exodus66.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
nicobikeexperience360.com,nicobikeexperience360.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
awesomebob.info,awesomebob.info,bankofbaroda.bank.in,Bank of Baroda,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
meybet-guncel-sitesi.vip,meybet-guncel-sitesi.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
lulucloud.vip,lulucloud.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
claudevl.me,claudevl.me,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
salelinemckinneypro.vip,salelinemckinneypro.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
1karjw.vip,1karjw.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
axis8.xyz,axis8.xyz,axis.bank.in,Axis Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
y7124510.vip,y7124510.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
viradinda.my.id,viradinda.my.id,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
coinsmartexhot.vip,coinsmartexhot.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
y7124567.vip,y7124567.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vingrtte-pass.click,vingrtte-pass.click,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
ecl1pse.sbs,ecl1pse.sbs,eci.gov.in,Election Commision of India (ECI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
casitoros81.com,casitoros81.com,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
hvzbc6.vip,hvzbc6.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
baidu88168.vip,baidu88168.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124492.vip,26124492.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
visaregalo.top,visaregalo.top,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vincomarketing-evolve.com,vincomarketing-evolve.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
marksandspencermes.vip,marksandspencermes.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124522.vip,26124522.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
guccioshop.vip,guccioshop.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
459581.xyz,459581.xyz,corp.onlinesbi.sbi,State Bank of India (SBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
traveltvhost.vip,traveltvhost.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
visitkonitsa.site,visitkonitsa.site,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vllcmjywgh.christmas,vllcmjywgh.christmas,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
viviri.site,viviri.site,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
32604.vip,32604.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
78979.vip,78979.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
jiomart-special.shop,jiomart-special.shop,jio.com,Jio,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
y7124361.vip,y7124361.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
vipsbags.com,vipsbags.com,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124487.vip,26124487.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
jmleqi.vip,jmleqi.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
x6tlfp.vip,x6tlfp.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
berkdomanic.com,berkdomanic.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
ultrabet-adresorjinal.vip,ultrabet-adresorjinal.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
jojo-betplay.vip,jojo-betplay.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
com-elitqb.vip,com-elitqb.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
criccbet99.vip,criccbet99.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
y7123856.vip,y7123856.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
royalbet-orjinal-site.vip,royalbet-orjinal-site.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
httpsnaeemelectronic.com,httpsnaeemelectronic.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
shengzan.vip,shengzan.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
26124444.vip,26124444.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
com-elited.vip,com-elited.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
massa-max.vip,massa-max.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
kidsapparelorganic-online.shop,kidsapparelorganic-online.shop,accounts.mgovcloud.in,National Informatics Centre (NIC),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
betgarantiguncel01.vip,betgarantiguncel01.vip,myvi.in,Vodafone Idea (VI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
