url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash,html_dom_hash_matches_known_phish,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,nameservers,registrant_name,registrar_name,hosting_isp,hosting_country,registrant_country,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label
http://villaggiorestaurantpizzeria.com,villaggiorestaurantpizzeria.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,38,0,0,0,0,0,0,0,4.1227988949656,0.48,2,0.48,0,0,1,0,icicisecurities.com,villaggiorestaurantpizzeria.com,1,1,172.65.211.209,0,0,6,-1,394,336,6,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,503,,,SSLError,success,http_503,invalid,success,expire1.gname-dns.com;expire2.gname-dns.com,,Gname 137 Inc,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vibrantandsain.com,vibrantandsain.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,0,0,0,0,0,0,0,3.9132696895151087,0.6,2,0.6,0,0,1,0,airindia.com,vibrantandsain.com,1,1,88.222.243.164,0,0,4,-1,280,816,8,-1,0,1,1,32,-1,1,1,1,0,1,1,0,0,0,0,0,0,0,,0,0,2dddde7d558643e2,0,1,200,,,,success,success,success,success,lunar.dns-parking.com;solar.dns-parking.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://efrrs.vip,efrrs.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.5,0.5,2,0.5,0,0,1,0,iirs.gov.in,efrrs.vip,1,1,137.220.227.124,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ClientOSError,,,success,error,success,empty,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://nichelendermatch.com,nichelendermatch.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,27,0,0,0,0,0,0,0,3.828237501842955,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,nichelendermatch.com,1,1,44.227.76.166,0,0,6,-1,759,336,4,-1,1,1,1,7,-1,1,1,1,0,1,1,0,1,1,0,0,1,1,c1d9307645dd9077,0,0,0a4f77984bddc293,0,1,200,,,,success,success,success,success,curitiba.ns.porkbun.com;fortaleza.ns.porkbun.com;maceio.ns.porkbun.com;salvador.ns.porkbun.com,,Porkbun LLC,,,,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1
http://amitabha.us,amitabha.us,abdm.gov.in,National Health Authority (NHA),unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,0,0,0,3.4193819456463714,0.588235,1,0.588235,0,0,1,0,parivahan.gov.in,amitabha.us,1,1,13.248.169.48,0,0,-1,-1,-1,-1,-1,-1,1,1,1,34,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,,,,,,,unavailable,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://visittuvalu.com,visittuvalu.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,22,0,0,0,0,0,0,0,3.7321588913645702,0.538462,3,0.538462,0,0,1,0,sbicard.com,visittuvalu.com,1,1,13.248.169.48,0,0,6,-1,1880,311,4,-1,1,1,1,172,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,ns1.afternic.com;ns2.afternic.com,,"Spaceship, Inc.",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://cerberus12.vip,cerberus12.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,2,0,3.916126946588284,0.518519,2,0.518519,0,0,1,0,api.census.gov.in,cerberus12.vip,1,1,172.67.200.189,0,0,-1,-1,-1,-1,-1,-1,0,1,1,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,503,,,,success,http_503,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://reklamustas1i.vip,reklamustas1i.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,24,0,0,0,0,0,1,0,3.9701755214643453,0.434783,3,0.434783,0,0,1,0,aiimsexams.ac.in,reklamustas1i.vip,1,1,172.67.217.239,0,0,-1,-1,-1,-1,-1,-1,0,1,1,34,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,502e8383c9e723b7,0,1,523,,,,success,http_523,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vic.shopping,vic.shopping,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.576617644908666,0.666667,1,0.666667,0,0,1,0,nic.gov.in,vic.shopping,1,1,34.216.117.25,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,1,0,0,1,1,0,0,1,0,0,1,1,,0,0,aff10a11bd8403b6,0,47,200,,,TimeoutError,success,success,error,success,,,,,,,rate_limited,error,partial,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://victoryeducation.com,victoryeducation.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,27,0,0,0,0,0,0,0,3.9582291686698783,0.571429,3,0.571429,0,0,1,0,icicidirect.com,victoryeducation.com,1,1,13.223.25.84,0,0,6,-1,2586,336,6,-1,1,1,1,17,-1,1,1,1,1,1,1,0,1,0,1,0,0,0,,0,0,24d8089d0c522393,0,1,200,,,,success,success,success,success,nsg1.namebrightdns.com;nsg2.namebrightdns.com,,"TurnCommerce, Inc. DBA NameBright.com",,,,success,skipped,complete,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://ssujm.vip,ssujm.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.5,0.5,3,0.5,0,0,1,0,vssc.gov.in,ssujm.vip,1,1,146.19.248.59,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,c0ff603f31001aff,0,0,,0,0,0,TimeoutError,,,success,error,success,empty,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://virtualbethub.org,virtualbethub.org,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,24,0,0,0,0,0,0,0,3.834962500721156,0.482759,3,0.482759,0,0,1,0,rebit.org.in,virtualbethub.org,1,1,172.234.24.211,0,0,6,-1,390,340,4,-1,1,1,1,25,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,421,200,,,,success,success,success,success,dns101.registrar-servers.com;dns102.registrar-servers.com,,"NameCheap, Inc.",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://34384.vip,34384.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.375,0.315789,2,0.421053,0,0,1,0,eci.gov.in,34384.vip,1,1,207.148.45.107,0,0,-1,-1,-1,-1,-1,-1,1,1,1,34,-1,1,1,2,0,1,0,0,0,0,0,0,0,0,,0,0,971688304700230a,0,455,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://mayavi.dev,mayavi.dev,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,0,0,3.6168746059562222,0.85,0,0.85,0,0,0,0,dev-api.census.gov.in,mayavi.dev,1,1,104.21.62.56,0,0,8,-1,27,338,4,-1,0,1,1,25,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,,0,0,2f27b43b12d27043,0,1,200,,,,success,success,success,success,cass.ns.cloudflare.com;frank.ns.cloudflare.com,,Namecheap Inc.,,,,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1
http://come-dream11.vip,come-dream11.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,23,0,0,0,0,1,2,1,4.001822825622231,0.5,2,0.5,0,0,1,0,incometax.gov.in,come-dream11.vip,1,1,148.113.43.163,0,0,-1,-1,-1,-1,-1,-1,0,1,1,11,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,,0,0,0f4b6df899ef7bb5,0,1,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://healthy-vitamins-rx.com,healthy-vitamins-rx.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,30,0,0,0,0,1,0,2,4.148394345536404,0.461538,3,0.461538,0,0,1,0,homeloans.sbi,healthy-vitamins-rx.com,1,1,172.237.145.27,0,0,6,-1,1121,340,6,-1,1,1,1,25,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,421,200,,,,success,success,success,success,ns1.ns306.parklogic.com;ns2.ns306.parklogic.com,,"NameSilo, LLC",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vitatru.com,vitatru.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,0,0,0,3.614369445886757,0.636364,3,0.636364,0,0,1,0,sbicard.com,vitatru.com,1,1,107.161.23.204,0,0,6,-1,6603,336,6,-1,0,0,0,-1,-1,1,1,1,0,1,1,0,1,0,0,0,0,0,,0,0,0023e3b066452297,0,1,200,,,ConnectionResetError,success,success,error,success,ns1.dnsowl.com;ns2.dnsowl.com;ns3.dnsowl.com,,"NameSilo, LLC",,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://www07365.vip,www07365.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,5,0,3.6818808028034034,0.272727,2,0.363636,0,0,1,0,eci.gov.in,www07365.vip,1,1,38.6.6.213,0,0,-1,-1,-1,-1,-1,6,0,1,0,-1,-1,0,0,2,2,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0,0,9679c60cad473bbf,0,106,403,,,SSLCertVerificationError,success,http_403,invalid,success,,,,PEG-LA,,,error,success,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vianald.store,vianald.store,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,0,0,3.8841837197791893,0.85,0,0.85,0,0,0,0,ana.crsorgi.gov.in,vianald.store,1,1,34.49.161.242,0,0,6,-1,25,340,6,-1,1,1,1,25,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,9364399966e69639,0,0,477b79efa50cc53e,0,1,200,,,,success,success,success,success,ns1bqx.name.com;ns2fln.name.com;ns3bfm.name.com;ns4lpv.name.com,,"Name.com, Inc.",,,,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1
http://reliablecarclinic.site,reliablecarclinic.site,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,29,0,0,0,0,0,0,0,3.7193758224153695,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,reliablecarclinic.site,1,1,172.67.222.59,0,0,8,-1,111,254,4,-1,0,1,1,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,200,,,,success,success,success,empty,beth.ns.cloudflare.com;will.ns.cloudflare.com,,Porkbun LLC,,,,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
http://bailety555.vip,bailety555.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,3,0,3.6537567082870015,0.48,1,0.48,0,0,1,0,kavach.mail.gov.in,bailety555.vip,1,1,15.197.148.33,0,0,-1,-1,-1,-1,-1,8,1,1,1,25,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,,,,Amazon Technologies Inc.,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://3c1xir.top,3c1xir.top,eci.gov.in,Election Commision of India (ECI),unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,2,0,3.572469458770136,0.444444,1,0.666667,0,0,1,0,eci.gov.in,3c1xir.top,1,1,38.47.221.66,0,0,-1,-1,-1,-1,-1,-1,1,1,1,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,c0c703983f933bd3,0,0,,0,0,0,ClientConnectorError,,,success,error,success,empty,,,,,,,rate_limited,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vickywilliams.shop,vickywilliams.shop,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,0,0,0,0,0,0,0,3.9736606896881863,0.48,3,0.48,0,0,1,0,icicicareers.com,vickywilliams.shop,1,1,128.14.74.107,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,1,1,0,1,1,0,1,0,0,0,0,0,,0,0,a61db4d4b84937c0,0,38,200,,,TimeoutError,success,success,error,success,,,,,,,rate_limited,success,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://zhibodou.vip,zhibodou.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.6163485660751644,0.434783,3,0.434783,0,0,1,0,abdm.gov.in,zhibodou.vip,1,1,206.238.23.109,0,0,-1,-1,-1,-1,-1,-1,0,1,1,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,446a2b24f4c50d00,0,49,403,,,,success,http_403,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://jonathandionmercyclinic.org,jonathandionmercyclinic.org,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,34,0,0,0,0,0,0,0,4.057476076289932,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,jonathandionmercyclinic.org,1,1,172.67.167.17,0,0,8,-1,453,277,8,-1,0,1,1,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,,success,error,success,empty,adam.ns.cloudflare.com;cass.ns.cloudflare.com,,"GoDaddy.com, LLC",,,,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
http://abcavl.com,abcavl.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,0,0,3.6168746059562222,0.666667,3,0.666667,0,0,1,0,iocl.com,abcavl.com,1,1,199.15.163.139,0,0,6,-1,1122,339,6,6,1,0,0,-1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,b333cc9999268b99,0,0,cebc26b7bcda93bb,0,58,200,,,ConnectionRefusedError,success,success,error,success,dns1.parastorage.com;dns2.parastorage.com,,Wix.com Ltd.,"Wix.Com, Inc.",,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vividtowing.com,vividtowing.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,22,0,0,0,0,0,0,0,3.7544418457133455,0.592593,2,0.592593,0,0,1,0,airindia.com,vividtowing.com,1,1,76.223.54.146,0,0,6,-1,1490,336,8,8,1,1,1,18,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,ns5.afternic.com;ns6.afternic.com;verification-nx5psmjxfxjfdnrhxqkwep.ns101.verify.hn,,"GoDaddy.com, LLC","Amazon.com, Inc.",,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://chronicandtonic.com,chronicandtonic.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,26,0,0,0,0,0,0,0,3.6133373140453076,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,chronicandtonic.com,1,1,3.33.130.190,0,0,6,-1,2951,702,8,-1,1,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0,0,9679ce0caf547bb5,0,20,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns55.domaincontrol.com;ns56.domaincontrol.com,,"GoDaddy.com, LLC",,,,success,skipped,partial,1,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
http://borgovi.com,borgovi.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,0,0,0,3.683542362433231,0.6,3,0.6,0,0,1,0,sbimf.com,borgovi.com,1,1,52.20.84.62,0,0,6,-1,865,231,8,-1,1,1,1,89,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,d55b4d3202bbaf14,0,0,00fd90835fe24224,0,201,403,,,,success,http_403,success,success,ns1.atom.com;ns2.atom.com,,"GoDaddy.com, LLC",,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://buy-glucotonic.site,buy-glucotonic.site,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,26,0,0,0,0,1,0,1,4.0081320258334,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,buy-glucotonic.site,1,1,74.119.239.234,0,0,6,-1,30,335,6,6,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,TimeoutError,success,error,error,empty,ns1.verification-hold.suspended-domain.com;ns2.verification-hold.suspended-domain.com,,PDR Ltd. d/b/a PublicDomainRegistry.com,PDR,,,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
http://jiobaeart.com,jiobaeart.com,jio.com,Jio,unlabeled,main_detector_targets,0,0,0,20,0,0,0,1,0,0,0,3.784183719779189,0.85,0,0.85,0,0,0,0,jio.com,jiobaeart.com,1,1,121.254.178.253,0,0,6,-1,393,337,6,-1,1,1,0,-1,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,,0,0,e6f8239197d51aab,0,5,200,,,SSLCertVerificationError,success,success,invalid,success,ns1.expireddomain.zone;ns2.expireddomain.zone,,"Gabia, Inc.",,,,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0
http://videogamedownloads.com,videogamedownloads.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,29,0,0,0,0,0,0,0,4.073329701949522,0.85,0,0.85,0,0,0,0,load.census.gov.in,videogamedownloads.com,1,1,15.197.204.56,0,0,4,-1,4047,336,8,-1,1,1,1,323,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,ns01.cashparking.com;ns02.cashparking.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0
http://7day11.vip,7day11.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,3,0,3.6168746059562222,0.454545,3,0.454545,0,0,1,0,uidai.gov.in,7day11.vip,1,1,172.64.151.126,0,0,-1,-1,-1,-1,-1,-1,0,1,1,24,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,d51e4a858610032e,0,4,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://rsrbi.com,rsrbi.com,rbi.org.in,Reserve Bank of India (RBI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.625,0.85,0,0.85,0,0,0,0,rbi.org.in,rsrbi.com,1,1,183.136.138.170,0,0,6,-1,26,339,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ServerDisconnectedError,,ConnectionRefusedError,success,error,error,empty,ns1.julydns.com;ns2.julydns.com,,July Name Limited,,,,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
http://nhasieudep.com,nhasieudep.com,abdm.gov.in,National Health Authority (NHA),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,0,0,3.916126946588284,0.85,0,0.85,0,0,0,0,abdm.gov.in,nhasieudep.com,1,1,172.65.211.209,0,0,6,-1,394,336,6,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,503,,,SSLError,success,http_503,invalid,success,expire1.gname-dns.com;expire2.gname-dns.com,,Gname 143 Inc,,,,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
http://vippgslots2.com,vippgslots2.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,22,0,0,0,0,0,1,0,3.7544418457133455,0.545455,2,0.545455,0,0,1,0,jio.com,vippgslots2.com,1,1,172.67.207.251,0,0,8,-1,26,339,6,-1,0,1,1,26,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,932788210720230b,0,6,200,,,,success,success,success,success,irena.ns.cloudflare.com;kai.ns.cloudflare.com,,Name SRS AB,,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://visitvestland.com,visitvestland.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,24,0,0,0,0,0,0,0,3.9182958340544896,0.588235,3,0.588235,0,0,1,0,idfcfirstbank.com,visitvestland.com,1,1,5.249.226.79,0,0,6,-1,2951,336,6,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ServerDisconnectedError,,SSLError,success,error,invalid,empty,ns01.no.brand.one.com;ns02.no.brand.one.com,,Key-Systems GmbH,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://770287.vip,770287.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,6,0,3.4548223999466066,0.3,2,0.3,0,0,1,0,eci.gov.in,770287.vip,1,1,57.180.51.245,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,943c5bd373322dc1,0,0,,0,0,200,,,SSLCertVerificationError,success,success,invalid,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://axisoffice.com,axisoffice.com,axis.bank.in,Axis Bank,unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,0,0,3.8208888513501886,0.85,0,0.85,0,0,0,0,axis.bank.in,axisoffice.com,1,1,74.208.11.77,0,0,6,-1,9525,702,8,-1,0,1,1,142,-1,1,1,2,0,1,1,0,0,1,1,1,1,1,cc333cdc33e33138,0,0,57b9081ecdc3032b,0,1,200,,,,success,success,success,success,ns15.domaincontrol.com;ns16.domaincontrol.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1
http://tidjai888.vip,tidjai888.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,3,0,3.408694969562842,0.571429,1,0.571429,0,0,1,0,uidai.gov.in,tidjai888.vip,1,1,3.33.130.190,0,0,-1,-1,-1,-1,-1,-1,1,1,1,25,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://trippleh.vip,trippleh.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.2608281712244556,0.434783,3,0.434783,0,0,1,0,kavach.mail.gov.in,trippleh.vip,1,1,162.255.119.230,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,436,,,TimeoutError,success,http_436,error,empty,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://tdjcu.vip,tdjcu.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.452819531114783,0.545455,3,0.545455,0,0,1,0,contents.tdscpc.gov.in,tdjcu.vip,1,1,137.220.156.193,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,7528dfe0ea99ea65,0,22,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
