lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,dns_check_pass,dns_resolves_to_ip,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,favicon_similarity_score,logo_similarity_score,html_dom_similarity_score,high_lexical_similarity,page_fetch_success,no_login_form,no_brand_visual_claim,brand_token_or_logo_present,visual_brand_domain_mismatch,same_html_hash_domain_count_7d,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,extraction_status,dns_status,rdap_status,whois_status,http_status,tls_status,page_status,label
0.545455,1,0.545455,0,0,1,3,1,1,0,0,-1,-1,3213,74,6,-1,0,1,1,232,-1,1,1,1,1,0,0,0,1,0,0,0.5625,0.0,0.5156,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.545455,1,0.545455,0,0,1,3,1,1,0,0,-1,-1,3213,74,6,-1,0,1,1,232,-1,1,1,1,1,0,0,0,1,0,0,0.5625,0.0,0.5156,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.5,3,0.5,0,0,1,2,1,1,0,0,8,-1,3357,295,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.75,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,1,2,1,1,0,0,6,-1,2085,106,-1,6,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.85,0,0.85,0,0,1,1,1,1,0,0,8,-1,1929,262,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.6719,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,1,1,1,0,0,8,-1,1351,110,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.6719,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,6,-1,3426,591,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5,0.0,0.4688,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,1874,317,4,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.4375,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,http_403,invalid,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.428571,3,0.428571,0,0,1,0,1,1,0,0,6,-1,-1,-1,-1,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,http_403,invalid,success,0
0.428571,3,0.428571,0,0,1,0,1,1,0,0,6,-1,-1,-1,-1,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,http_403,invalid,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.608696,1,0.608696,0,0,1,0,1,1,0,0,6,-1,1595,231,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.533333,3,0.533333,0,0,1,1,1,1,0,0,8,-1,2048,508,6,-1,0,1,1,39,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5625,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.457143,1,0.457143,0,0,1,0,1,1,0,0,8,-1,223,142,8,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.457143,1,0.457143,0,0,1,0,1,1,0,0,8,-1,223,142,8,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.666667,3,0.666667,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,0,0,1,0,0,0,0,0,0,0.5,0.0,0.5469,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.6,2,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,867,229,6,-1,0,1,1,60,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5469,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,9956,271,8,-1,0,1,1,244,-1,1,0,0,1,0,0,0,1,1,1,0.0,0.5938,0.5625,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.545455,1,0.545455,0,0,1,3,1,1,0,0,-1,-1,3213,74,6,-1,0,1,1,239,-1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.5156,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.545455,1,0.545455,0,0,1,3,1,1,0,0,-1,-1,3213,74,6,-1,0,1,1,239,-1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.5156,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.466667,1,0.466667,0,0,1,1,1,1,0,0,6,-1,2243,313,6,-1,0,1,1,10,-1,1,1,1,1,0,0,0,0,0,0,0.5625,0.0,0.625,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,0,0,1,0,0,0,1,0,0,0.5,0.0,0.4688,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,unavailable,success,success,success,success,0
0.85,0,0.85,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,0,0,1,0,0,0,1,0,0,0.5,0.0,0.4688,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,unavailable,success,success,success,success,0
0.666667,3,0.666667,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,1,0,1,0,0,0,0,0,0,0.5,0.0,0.5156,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.518519,2,0.518519,0,0,1,0,1,1,0,0,8,-1,887,209,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,2,1,1,0,0,8,-1,3357,295,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4688,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.592593,1,0.592593,0,0,1,1,1,1,0,0,8,-1,3527,125,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,3,0.5,0,0,1,2,1,1,0,0,8,-1,3357,295,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.75,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.666667,3,0.666667,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,1,0,1,0,0,0,0,0,0,0.5,0.0,0.5156,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.666667,3,0.666667,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,1,0,1,0,0,0,0,0,0,0.5,0.0,0.5156,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.666667,3,0.666667,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,1,0,1,0,0,0,0,0,0,0.5,0.0,0.5156,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.5,3,0.5,0,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.592593,2,0.592593,0,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5156,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,1740,86,6,-1,0,1,1,11,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4062,1,0,1,1,0,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,success,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,2,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.571429,2,0.571429,0,0,1,1,1,1,0,0,8,-1,2610,1043,8,-1,0,1,1,246,-1,1,2,2,1,0,0,0,0,0,0,0.5,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.666667,2,0.666667,0,0,1,1,1,1,0,0,8,-1,6348,222,8,8,0,1,1,295,-1,0,2,2,0,1,0,1,0,0,0,0.5312,0.0,0.4844,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.75,1,0.75,0,0,1,1,1,1,0,0,8,-1,8115,651,8,-1,0,1,1,35,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,2,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,2,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.631579,3,0.631579,0,0,1,0,1,1,0,0,6,-1,3913,105,6,-1,0,1,1,44,-1,1,1,0,1,1,1,0,1,0,0,0.5,0.5,0.5469,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.666667,2,0.666667,0,0,1,0,1,1,0,0,8,-1,3841,908,8,-1,0,1,1,125,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5156,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.4375,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.470588,2,0.470588,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5625,0.0,0.5,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,error,http_403,invalid,success,0
0.470588,2,0.470588,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5625,0.0,0.5,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,error,http_403,invalid,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,2,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.6,2,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.6,2,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,4806,307,8,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.4375,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,http_403,invalid,success,0
0.6,3,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.666667,3,0.666667,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,1,0,1,0,0,0,1,0,0,0.5,0.0,0.5938,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.444444,3,0.444444,0,0,1,1,1,1,0,0,6,-1,2631,79,6,-1,0,1,1,76,-1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.5312,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.4375,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.47619,2,0.47619,0,0,1,1,1,1,0,0,8,-1,4806,307,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,http_403,invalid,success,0
0.47619,2,0.47619,0,0,1,1,1,1,0,0,8,-1,4806,307,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.6406,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,http_403,invalid,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,7342,327,8,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.6,1,0.6,0,0,1,1,1,1,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5781,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,3939,810,6,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
