url,cse,score,reason,match_type
viszpractice.com,vi,0.93,prefix_suffix,lexical
26124590.vip,vi,0.93,prefix_suffix,lexical
21936.vip,vi,0.93,prefix_suffix,lexical
visionspark.top,vi,0.93,prefix_suffix,lexical
minercrypjor.vip,vi,0.93,prefix_suffix,lexical
camsmowing.com,cams,0.93,prefix_suffix,lexical
cc-vibe.com,vi,0.93,prefix_suffix,lexical
guvi.us,vi,0.93,prefix_suffix,lexical
betbaji.vip,vi,0.93,prefix_suffix,lexical
adamclinic.com,nic,0.93,prefix_suffix,lexical
vitalleadershipiq.com,vi,0.93,prefix_suffix,lexical
389-0.vip,vi,0.93,prefix_suffix,lexical
virtualrenaultdealer.com,vi,0.93,prefix_suffix,lexical
80320.vip,vi,0.93,prefix_suffix,lexical
myvlessultra.ru,vi,0.93,prefix_suffix,lexical
virginhunk.com,vi,0.93,prefix_suffix,lexical
nicolekoenig.shop,nic,0.93,prefix_suffix,lexical
9313uu.vip,vi,0.93,prefix_suffix,lexical
sachindongare.live,sac,0.93,prefix_suffix,lexical
bd777-vip.app,vi,0.93,prefix_suffix,lexical
j88u.vip,vi,0.93,prefix_suffix,lexical
vialco.com.co,vi,0.93,prefix_suffix,lexical
v1wedding.net,vi,0.93,prefix_suffix,lexical
vipalexis.com,vi,0.93,prefix_suffix,lexical
126428.vip,vi,0.93,prefix_suffix,lexical
duquesa-village.xyz,vi,0.93,prefix_suffix,lexical
nichedeal.shop,nic,0.93,prefix_suffix,lexical
qm777.vip,vi,0.93,prefix_suffix,lexical
servicecentr-vivo.ru,vi,0.93,prefix_suffix,lexical
bailety444.vip,vi,0.93,prefix_suffix,lexical
v1imfn2.pro,vi,0.93,prefix_suffix,lexical
26124368.vip,vi,0.93,prefix_suffix,lexical
56710.vip,vi,0.93,prefix_suffix,lexical
vlfks3.top,vi,0.93,prefix_suffix,lexical
lpaoa.vip,vi,0.93,prefix_suffix,lexical
bobbinsandbrushesbylinda.com,bob,0.93,prefix_suffix,lexical
iuclinic.com,nic,0.93,prefix_suffix,lexical
vivogenic.com,nic,0.93,prefix_suffix,lexical
darebak.vip,vi,0.93,prefix_suffix,lexical
808jewelry.com,bob,0.93,prefix_suffix,lexical
vimochanafarms.com,vi,0.93,prefix_suffix,lexical
oqgqz.vip,vi,0.93,prefix_suffix,lexical
qflpi.vip,vi,0.93,prefix_suffix,lexical
jinxiaoxi.vip,vi,0.93,prefix_suffix,lexical
50053.vip,vi,0.93,prefix_suffix,lexical
vidchart.in,vi,0.93,prefix_suffix,lexical
rivax.vip,vi,0.93,prefix_suffix,lexical
vinylcreationbyjenn.com,vi,0.93,prefix_suffix,lexical
viertueconsultoria.com,vi,0.93,prefix_suffix,lexical
visigame.com,vi,0.93,prefix_suffix,lexical
vipkiralikmotoryatlar.com,vi,0.93,prefix_suffix,lexical
imerovi.com,vi,0.93,prefix_suffix,lexical
h5vl.top,vi,0.93,prefix_suffix,lexical
vitalcommercial.com,vi,0.93,prefix_suffix,lexical
smartai.clinic,nic,0.93,prefix_suffix,lexical
cratosroyalbetgirisadress.vip,vi,0.93,prefix_suffix,lexical
456371.vip,vi,0.93,prefix_suffix,lexical
nutruvi.store,vi,0.93,prefix_suffix,lexical
19porn.vip,vi,0.93,prefix_suffix,lexical
sudchaqiruvi.digital,vi,0.93,prefix_suffix,lexical
vitasynergycenter.com,vi,0.93,prefix_suffix,lexical
viruzzhield.com,vi,0.93,prefix_suffix,lexical
villagerbudz.com,vi,0.93,prefix_suffix,lexical
notorganic.info,nic,0.93,prefix_suffix,lexical
vinabalo.com,vi,0.93,prefix_suffix,lexical
ferdinand.vip,vi,0.93,prefix_suffix,lexical
mangotv1.shop,vi,0.93,prefix_suffix,lexical
wktrust.vip,vi,0.93,prefix_suffix,lexical
nicemytip.com,nic,0.93,prefix_suffix,lexical
hkhkc.vip,vi,0.93,prefix_suffix,lexical
vladimircolas.bio,vi,0.93,prefix_suffix,lexical
42601.vip,vi,0.93,prefix_suffix,lexical
jovianic.com,nic,0.93,prefix_suffix,lexical
26642226.vip,vi,0.93,prefix_suffix,lexical
26124584.vip,vi,0.93,prefix_suffix,lexical
mogen80.vip,vi,0.93,prefix_suffix,lexical
aesthetic-art-clinic.com,nic,0.93,prefix_suffix,lexical
iorganic.us,nic,0.93,prefix_suffix,lexical
26124599.vip,vi,0.93,prefix_suffix,lexical
vinfastgiatothn.com,vi,0.93,prefix_suffix,lexical
vitrumsoft.com,vi,0.93,prefix_suffix,lexical
hgzf7n.vip,vi,0.93,prefix_suffix,lexical
1ravva.vip,vi,0.93,prefix_suffix,lexical
vinceparco.xyz,vi,0.93,prefix_suffix,lexical
vividpetals.com,vi,0.93,prefix_suffix,lexical
eclipseartwork.com,eci,0.93,prefix_suffix,lexical
vip-drugs.com,vi,0.93,prefix_suffix,lexical
vivadesignarch.com,vi,0.93,prefix_suffix,lexical
w4o3k4b0rgi.top,census,0.93,prefix_suffix,lexical
29dbar.vip,vi,0.93,prefix_suffix,lexical
qgkff.vip,vi,0.93,prefix_suffix,lexical
brooklynhealthclinic.com,nic,0.93,prefix_suffix,lexical
josho777.vip,vi,0.93,prefix_suffix,lexical
visaturkey.ru,vi,0.93,prefix_suffix,lexical
feiliulive.vip,vi,0.93,prefix_suffix,lexical
visaliaminibuscompany.com,vi,0.93,prefix_suffix,lexical
nupxj.vip,vi,0.93,prefix_suffix,lexical
virtualshopjm.com,vi,0.93,prefix_suffix,lexical
visitonair.com,vi,0.93,prefix_suffix,lexical
smartclinic-os.com,nic,0.93,prefix_suffix,lexical
one-we.vip,vi,0.93,prefix_suffix,lexical
vibracenterbr.com,vi,0.93,prefix_suffix,lexical
640150.vip,vi,0.93,prefix_suffix,lexical
virtualxpzone.com,vi,0.93,prefix_suffix,lexical
villardbonnot.com,vi,0.93,prefix_suffix,lexical
vividtreasuresera.shop,vi,0.93,prefix_suffix,lexical
villa-888.net,vi,0.93,prefix_suffix,lexical
ampliphonic.online,nic,0.93,prefix_suffix,lexical
vija.top,vi,0.93,prefix_suffix,lexical
viviankaloxilos.com,vi,0.93,prefix_suffix,lexical
vinishaacademy.com,vi,0.93,prefix_suffix,lexical
50463.vip,vi,0.93,prefix_suffix,lexical
853874.vip,bse,0.93,prefix_suffix,lexical
ferroconnic.com,nic,0.93,prefix_suffix,lexical
vitalitymonth.com,vi,0.93,prefix_suffix,lexical
26124367.vip,vi,0.93,prefix_suffix,lexical
morrisonclinic.com,nic,0.93,prefix_suffix,lexical
vistavibestudios.com,vi,0.93,prefix_suffix,lexical
sumatratonic.space,nic,0.93,prefix_suffix,lexical
80872.com,bob,0.93,prefix_suffix,lexical
76672.vip,vi,0.93,prefix_suffix,lexical
villatente.com,vi,0.93,prefix_suffix,lexical
visstech.com,vi,0.93,prefix_suffix,lexical
hydilaovi.autos,vi,0.93,prefix_suffix,lexical
vikingluckcasino.pl,vi,0.93,prefix_suffix,lexical
nicaakdeniz.com,nic,0.93,prefix_suffix,lexical
vitacorex1.com,vi,0.93,prefix_suffix,lexical
gozlukevi.online,vi,0.93,prefix_suffix,lexical
qlyhi.vip,vi,0.93,prefix_suffix,lexical
vitapowercaps.com.br,vi,0.93,prefix_suffix,lexical
vinachemsolution.com,vi,0.93,prefix_suffix,lexical
42899.vip,vi,0.93,prefix_suffix,lexical
victor777.info,vi,0.93,prefix_suffix,lexical
viron-energy.com,vi,0.93,prefix_suffix,lexical
39245.vip,vi,0.93,prefix_suffix,lexical
vintageguitar.site,vi,0.93,prefix_suffix,lexical
wipbetgrs.vip,vi,0.93,prefix_suffix,lexical
vibehivenet.com,vi,0.93,prefix_suffix,lexical
didi51-t0377.vip,vi,0.93,prefix_suffix,lexical
vidroma.com,vi,0.93,prefix_suffix,lexical
cly44.vip,vi,0.93,prefix_suffix,lexical
escobucksist.vip,vi,0.93,prefix_suffix,lexical
dsqwm.vip,vi,0.93,prefix_suffix,lexical
bobibites.com,bob,0.93,prefix_suffix,lexical
fgrth379.vip,vi,0.93,prefix_suffix,lexical
vitaceal.com,vi,0.93,prefix_suffix,lexical
mediwellskinandkidneyclinic.info,nic,0.93,prefix_suffix,lexical
viewza.cloud,vi,0.93,prefix_suffix,lexical
homemaranha.space,nha,0.93,prefix_suffix,lexical
virtualenjoyment.com,vi,0.93,prefix_suffix,lexical
vistamotorcycletowing.com,vi,0.93,prefix_suffix,lexical
vip4kmail.com,vi,0.93,prefix_suffix,lexical
bdspin.vip,vi,0.93,prefix_suffix,lexical
vine.ventures,vi,0.93,prefix_suffix,lexical
68160.vip,vi,0.93,prefix_suffix,lexical
waspspin66.vip,vi,0.93,prefix_suffix,lexical
viralpicture.com,vi,0.93,prefix_suffix,lexical
agennjpterus.vip,vi,0.93,prefix_suffix,lexical
652263.vip,vi,0.93,prefix_suffix,lexical
sub2api.vip,vi,0.93,prefix_suffix,lexical
bob-games.com,bob,0.98,exact_label,lexical
violetta.us,vi,0.93,prefix_suffix,lexical
viaggioalsud.com,vi,0.93,prefix_suffix,lexical
virlobase.com,vi,0.93,prefix_suffix,lexical
bob-bc.com,bob,0.98,exact_label,lexical
nico-boutique.com,nic,0.93,prefix_suffix,lexical
altel.us,airtel,0.85,typo,lexical
vimaleshvasu.com,vi,0.93,prefix_suffix,lexical
yy7788.vip,vi,0.93,prefix_suffix,lexical
vipchairman.xyz,vi,0.93,prefix_suffix,lexical
95262.vip,vi,0.93,prefix_suffix,lexical
ricci-family.us,rgcci,0.85,typo,lexical
edenic.us,nic,0.93,prefix_suffix,lexical
ktenic.biz,nic,0.93,prefix_suffix,lexical
7day55.vip,vi,0.93,prefix_suffix,lexical
video47.com,vi,0.93,prefix_suffix,lexical
5736im6.vip,vi,0.93,prefix_suffix,lexical
virjeansmall.com,vi,0.93,prefix_suffix,lexical
vigliya.com,vi,0.93,prefix_suffix,lexical
50451.vip,vi,0.93,prefix_suffix,lexical
free-vibes.xyz,vi,0.93,prefix_suffix,lexical
esun-villa.com.tw,vi,0.93,prefix_suffix,lexical
seo8.vip,vi,0.93,prefix_suffix,lexical
vilne.city,vi,0.93,prefix_suffix,lexical
vinmeenmedia.co.in,vi,0.93,prefix_suffix,lexical
vivanda-versand.com,vi,0.93,prefix_suffix,lexical
jojobet-yeni-site.vip,vi,0.93,prefix_suffix,lexical
vitydalmata.online,vi,0.93,prefix_suffix,lexical
visionplan.us,vi,0.93,prefix_suffix,lexical
vidrieriagrondona.co,vi,0.93,prefix_suffix,lexical
nha96j.makeup,nha,0.93,prefix_suffix,lexical
vettronic.com,nic,0.93,prefix_suffix,lexical
faclinic.com,nic,0.93,prefix_suffix,lexical
nh808.com,bob,0.93,prefix_suffix,lexical
visitnepal.us,vi,0.93,prefix_suffix,lexical
virtuallyhiltonhead.com,vi,0.93,prefix_suffix,lexical
satorilabmind.vip,vi,0.93,prefix_suffix,lexical
vibecoderparadise.com,vi,0.93,prefix_suffix,lexical
vitaspringlu.info,vi,0.93,prefix_suffix,lexical
videopapi.com,vi,0.93,prefix_suffix,lexical
wonner88.vip,vi,0.93,prefix_suffix,lexical
vivamaderapr.com,vi,0.93,prefix_suffix,lexical
barganha.com,nha,0.93,prefix_suffix,lexical
bella-victoriabagster.com,vi,0.93,prefix_suffix,lexical
kingroyalresmi-giris.vip,vi,0.93,prefix_suffix,lexical
hotels-in-virginia-beach.com,vi,0.93,prefix_suffix,lexical
ihawaii.vip,vi,0.93,prefix_suffix,lexical
jilidd55.vip,vi,0.93,prefix_suffix,lexical
vip-smarts.shop,vi,0.93,prefix_suffix,lexical
villaca.info,vi,0.93,prefix_suffix,lexical
vinfastnhatrang.net,vi,0.93,prefix_suffix,lexical
aprofundirelcanvi.info,vi,0.93,prefix_suffix,lexical
bailety70.vip,vi,0.93,prefix_suffix,lexical
vinaphone.world,vi,0.93,prefix_suffix,lexical
villamedicifortlauderdale.com,vi,0.93,prefix_suffix,lexical
myvip-points.homes,vi,0.93,prefix_suffix,lexical
ai-visibility.co,vi,0.93,prefix_suffix,lexical
crb24.vip,vi,0.93,prefix_suffix,lexical
virals.digital,vi,0.93,prefix_suffix,lexical
evo-games.vip,vi,0.93,prefix_suffix,lexical
modimage.vip,vi,0.93,prefix_suffix,lexical
yefqc.vip,vi,0.93,prefix_suffix,lexical
didi51-t0390.vip,vi,0.93,prefix_suffix,lexical
251203.vip,vi,0.93,prefix_suffix,lexical
web9.vip,vi,0.93,prefix_suffix,lexical
vigornow.co.uk,vi,0.93,prefix_suffix,lexical
vincispin-play.com,vi,0.93,prefix_suffix,lexical
vinayavinhos.com,vi,0.93,prefix_suffix,lexical
43977.vip,vi,0.93,prefix_suffix,lexical
hanoienglish.vip,vi,0.93,prefix_suffix,lexical
823848.vip,vi,0.93,prefix_suffix,lexical
victorygardensnj.com,vi,0.93,prefix_suffix,lexical
vireeesxa.cfd,vi,0.93,prefix_suffix,lexical
bobohelados.com,bob,0.93,prefix_suffix,lexical
betcupguncel.vip,vi,0.93,prefix_suffix,lexical
oneyui.vip,vi,0.93,prefix_suffix,lexical
viennaguides.com,vi,0.93,prefix_suffix,lexical
vicegolf.us,vi,0.93,prefix_suffix,lexical
vittareempreedimentos.com.br,vi,0.93,prefix_suffix,lexical
viebetvip.com,vi,0.93,prefix_suffix,lexical
infinititv1.xyz,icici,0.93,prefix_suffix,lexical
nicenickname.com,nic,0.93,prefix_suffix,lexical
viralbold.net,vi,0.93,prefix_suffix,lexical
panqiu-vip.io,vi,0.93,prefix_suffix,lexical
nhaofang1.top,nha,0.93,prefix_suffix,lexical
ai-videocart.info,vi,0.93,prefix_suffix,lexical
africansexcams.com,cams,0.93,prefix_suffix,lexical
vintageprevail.com,vi,0.93,prefix_suffix,lexical
marksandspencerme.vip,vi,0.93,prefix_suffix,lexical
opvl.dev,vi,0.93,prefix_suffix,lexical
fujiwara-naika-clinic.com,nic,0.93,prefix_suffix,lexical
ngsportsclinic.com,nic,0.93,prefix_suffix,lexical
d88u.vip,vi,0.93,prefix_suffix,lexical
ppsports-vip.com,vi,0.93,prefix_suffix,lexical
mgs8vi.sbs,vi,0.93,prefix_suffix,lexical
yt49.vip,vi,0.93,prefix_suffix,lexical
drbaridentalclinic.com,nic,0.93,prefix_suffix,lexical
y7124595.vip,vi,0.93,prefix_suffix,lexical
vitalidadoidolo.info,vi,0.93,prefix_suffix,lexical
galabets-resmii.vip,vi,0.93,prefix_suffix,lexical
vigilux.ch,vi,0.93,prefix_suffix,lexical
74229.vip,vi,0.93,prefix_suffix,lexical
p3nc3t4k4nkpn-br1m0f3stvl.cloud,vi,0.93,prefix_suffix,lexical
eclat06.com,eci,0.93,prefix_suffix,lexical
icicleridgeproperties.com,icici,0.93,prefix_suffix,lexical
jypsac.com,sac,0.93,prefix_suffix,lexical
alnashi-rb18.ru,rbi,0.93,prefix_suffix,lexical
wnphbsu.vip,vi,0.93,prefix_suffix,lexical
vlj.lol,vi,0.93,prefix_suffix,lexical
vignete-toll.online,vi,0.93,prefix_suffix,lexical
26124326.vip,vi,0.93,prefix_suffix,lexical
vitalityresidenz.com,vi,0.93,prefix_suffix,lexical
vikos.us,vi,0.93,prefix_suffix,lexical
virtual-event-platform-eu6.click,vi,0.93,prefix_suffix,lexical
crypli.vip,vi,0.93,prefix_suffix,lexical
usa-visifloras.com,vi,0.93,prefix_suffix,lexical
6288tg.vip,vi,0.93,prefix_suffix,lexical
sacredpause1111.com,sac,0.93,prefix_suffix,lexical
qmurf.vip,vi,0.93,prefix_suffix,lexical
tophillbet-resmi10.vip,vi,0.93,prefix_suffix,lexical
vickerymeadowelectricians.com,vi,0.93,prefix_suffix,lexical
3318a1.vip,vi,0.93,prefix_suffix,lexical
oitp-vs5cv-d3r8t-vt3r-fm.top,vssc,0.93,prefix_suffix,lexical
eclatdallysya.fr,eci,0.93,prefix_suffix,lexical
virtualclaimsnow.com,vi,0.93,prefix_suffix,lexical
64848.vip,vi,0.93,prefix_suffix,lexical
videogameadvantage.com,vi,0.93,prefix_suffix,lexical
sacmaxidobrasil.com,sac,0.93,prefix_suffix,lexical
vilokit.com,vi,0.93,prefix_suffix,lexical
obkpp.vip,vi,0.93,prefix_suffix,lexical
vintyc.com,vi,0.93,prefix_suffix,lexical
videolelakiperkasa.com,vi,0.93,prefix_suffix,lexical
viisage.com,vi,0.93,prefix_suffix,lexical
h74vl.top,vi,0.93,prefix_suffix,lexical
vic.recipes,vi,0.93,prefix_suffix,lexical
vodka8s3.net,bse,0.93,prefix_suffix,lexical
villasatnagelfarms.org,vi,0.93,prefix_suffix,lexical
eclipselibrary.com,eci,0.93,prefix_suffix,lexical
vijosared.com,vi,0.93,prefix_suffix,lexical
virginorpigeon.com,vi,0.93,prefix_suffix,lexical
villapizzachef.com,vi,0.93,prefix_suffix,lexical
62497.vip,vi,0.93,prefix_suffix,lexical
selin.vip,vi,0.93,prefix_suffix,lexical
v1-ouyi.org,vi,0.98,exact_label,lexical
viadellaristorante.com,vi,0.93,prefix_suffix,lexical
hi956.vip,vi,0.93,prefix_suffix,lexical
vistaitsolutions.net,vi,0.93,prefix_suffix,lexical
prvi.com,vi,0.93,prefix_suffix,lexical
39870.vip,vi,0.93,prefix_suffix,lexical
sacredempathogenics.com,sac,0.93,prefix_suffix,lexical
41581.club,sbi,0.93,prefix_suffix,lexical
26124357.vip,vi,0.93,prefix_suffix,lexical
betticketgir2.vip,vi,0.93,prefix_suffix,lexical
2026-kavbetgir.vip,vi,0.93,prefix_suffix,lexical
vlawny.org,vi,0.93,prefix_suffix,lexical
dempraticalgamessl.vip,vi,0.93,prefix_suffix,lexical
viewtrace.cyou,vi,0.93,prefix_suffix,lexical
centboom.vip,vi,0.93,prefix_suffix,lexical
drrashmiskinhairlaserclinic.com,nic,0.93,prefix_suffix,lexical
viagrasilcitrate.com,vi,0.93,prefix_suffix,lexical
shopping-vitalite.fr,vi,0.93,prefix_suffix,lexical
solaenprotocol.vip,vi,0.93,prefix_suffix,lexical
2026-holiganbetegir4.vip,vi,0.93,prefix_suffix,lexical
42218.vip,vi,0.93,prefix_suffix,lexical
849tt799.vip,vi,0.93,prefix_suffix,lexical
y7124368.vip,vi,0.93,prefix_suffix,lexical
vignetepath.site,vi,0.93,prefix_suffix,lexical
aoa-vip.com,vi,0.93,prefix_suffix,lexical
vidastrategies.com,vi,0.93,prefix_suffix,lexical
lunarpicnic.com,nic,0.93,prefix_suffix,lexical
bobbijeansplace.com,bob,0.93,prefix_suffix,lexical
vistevia.com,vi,0.93,prefix_suffix,lexical
galinha.org,nha,0.93,prefix_suffix,lexical
virtualarcadeqexorinal.shop,vi,0.93,prefix_suffix,lexical
visibilitylab.com,vi,0.93,prefix_suffix,lexical
visionaryproamplifyysolutions.info,vi,0.93,prefix_suffix,lexical
mxvl.top,vi,0.93,prefix_suffix,lexical
team-iptronic.online,nic,0.93,prefix_suffix,lexical
lanerc.vip,vi,0.93,prefix_suffix,lexical
infinitiofarrowhead.com,icici,0.93,prefix_suffix,lexical
aggun1008.vip,vi,0.93,prefix_suffix,lexical
aovi.life,vi,0.93,prefix_suffix,lexical
vipweddingstationery.com,vi,0.93,prefix_suffix,lexical
vpry6327.vip,vi,0.93,prefix_suffix,lexical
26124542.vip,vi,0.93,prefix_suffix,lexical
incometaxcalculatorbd.com,incometax,0.95,combined,lexical
vivenciashouse.online,vi,0.93,prefix_suffix,lexical
nicolehoffmeister.com,nic,0.93,prefix_suffix,lexical
myvisitvault.app,vi,0.93,prefix_suffix,lexical
xgjianianhuaadmpro.vip,vi,0.93,prefix_suffix,lexical
weedganic.com,nic,0.93,prefix_suffix,lexical
vistirnaconstructions.com,vi,0.93,prefix_suffix,lexical
wyhfb.vip,vi,0.93,prefix_suffix,lexical
vigianovetrinista.com,vi,0.93,prefix_suffix,lexical
veteransclinic.com,nic,0.93,prefix_suffix,lexical
u20c03.vip,vi,0.93,prefix_suffix,lexical
hamadanha.sbs,nha,0.93,prefix_suffix,lexical
vietvivu.com.vn,vi,0.93,prefix_suffix,lexical
y7124514.vip,vi,0.93,prefix_suffix,lexical
859625.vip,vi,0.93,prefix_suffix,lexical
vickismithrealtor.com,vi,0.93,prefix_suffix,lexical
0009tvgl2q0k.vip,vi,0.93,prefix_suffix,lexical
vieclamkinhbac.vn,vi,0.93,prefix_suffix,lexical
alhusainyclinic.com,nic,0.93,prefix_suffix,lexical
fralovi.my.id,vi,0.93,prefix_suffix,lexical
axispointsvcs.com,axis,0.93,prefix_suffix,lexical
solarix.vip,vi,0.93,prefix_suffix,lexical
viago.help,vi,0.93,prefix_suffix,lexical
bobbimoody.com,bob,0.93,prefix_suffix,lexical
visionthingband.com,vi,0.93,prefix_suffix,lexical
viajeseguro.top,vi,0.93,prefix_suffix,lexical
virginiaguttercleaning.com,vi,0.93,prefix_suffix,lexical
nicoledwheadon.com,nic,0.93,prefix_suffix,lexical
wellclinic.shop,nic,0.93,prefix_suffix,lexical
raiffeisen-geschenk.vip,vi,0.93,prefix_suffix,lexical
bedronic.store,nic,0.93,prefix_suffix,lexical
04621.vip,vi,0.93,prefix_suffix,lexical
viralai.app,vi,0.93,prefix_suffix,lexical
g4ju9y.vip,vi,0.93,prefix_suffix,lexical
videoamadores.com,vi,0.93,prefix_suffix,lexical
kxlea.vip,vi,0.93,prefix_suffix,lexical
whynexabdm.com,nha,0.93,prefix_suffix,lexical
billionairese777.vip,vi,0.93,prefix_suffix,lexical
vlp.ma,vi,0.93,prefix_suffix,lexical
virtualofficewebsite.com,vi,0.93,prefix_suffix,lexical
vildlife.com,vi,0.93,prefix_suffix,lexical
com-viasdb.xin,vi,0.93,prefix_suffix,lexical
681x4a.vip,vi,0.93,prefix_suffix,lexical
vintagewearprints.com,vi,0.93,prefix_suffix,lexical
trovepaw.vip,vi,0.93,prefix_suffix,lexical
viewofnature.xyz,vi,0.93,prefix_suffix,lexical
vintagebydesignevents.com,vi,0.93,prefix_suffix,lexical
jgnlahboy.vip,vi,0.93,prefix_suffix,lexical
betticket-resmiadresimiz.vip,vi,0.93,prefix_suffix,lexical
vilaplanaltocorretora.site,vi,0.93,prefix_suffix,lexical
bobbysviralfriends.com,bob,0.93,prefix_suffix,lexical
8709o.vip,vi,0.93,prefix_suffix,lexical
basaksehir-gardas.vip,vi,0.93,prefix_suffix,lexical
vlove.us,vi,0.93,prefix_suffix,lexical
vivalavidaaccessories.com,vi,0.93,prefix_suffix,lexical
gglfr.vip,vi,0.93,prefix_suffix,lexical
vipfunny.com,vi,0.93,prefix_suffix,lexical
vizta.com.mx,vi,0.93,prefix_suffix,lexical
vibrationalhealthinstitute.com,vi,0.93,prefix_suffix,lexical
visitbridgetown.com,vi,0.93,prefix_suffix,lexical
viktours.com,vi,0.93,prefix_suffix,lexical
grizzleesbarbershop.vip,vi,0.93,prefix_suffix,lexical
ng66k.vip,vi,0.93,prefix_suffix,lexical
vielfalt.us,vi,0.93,prefix_suffix,lexical
interbahismobil2026.vip,vi,0.93,prefix_suffix,lexical
vitaprizmaguide.com,vi,0.93,prefix_suffix,lexical
getaxis.com,axis,0.93,prefix_suffix,lexical
altamontconstructionavl.net,vi,0.93,prefix_suffix,lexical
vital-cbd.com,vi,0.93,prefix_suffix,lexical
victaphone.com,vi,0.93,prefix_suffix,lexical
vivodog.com,vi,0.93,prefix_suffix,lexical
oilkingorganic.com,nic,0.93,prefix_suffix,lexical
25566.vip,vi,0.93,prefix_suffix,lexical
didi51-t0319.vip,vi,0.93,prefix_suffix,lexical
trbet-gir.vip,vi,0.93,prefix_suffix,lexical
859601.vip,vi,0.93,prefix_suffix,lexical
vimax.us,vi,0.93,prefix_suffix,lexical
nhakaviation.xyz,nha,0.93,prefix_suffix,lexical
virenneeyewear.co.uk,vi,0.93,prefix_suffix,lexical
sbio.space,sbi,0.93,prefix_suffix,lexical
vibeplanet.com,vi,0.93,prefix_suffix,lexical
vilaredrose.com,vi,0.93,prefix_suffix,lexical
58157.com,sbi,0.93,prefix_suffix,lexical
vividanchlo.com,vi,0.93,prefix_suffix,lexical
vikendovepobyty.com,vi,0.93,prefix_suffix,lexical
83871.vip,vi,0.93,prefix_suffix,lexical
h5bl.top,sbi,0.93,prefix_suffix,lexical
fanatic136.vip,vi,0.93,prefix_suffix,lexical
ss7332i.vip,vi,0.93,prefix_suffix,lexical
vidardahl.com,vi,0.93,prefix_suffix,lexical
95071a.vip,vi,0.93,prefix_suffix,lexical
c750.vip,vi,0.93,prefix_suffix,lexical
viggoslots-casino-norge.com,vi,0.93,prefix_suffix,lexical
laurensurovi.com,vi,0.93,prefix_suffix,lexical
avedis.vip,vi,0.93,prefix_suffix,lexical
vintagegamesph.com,vi,0.93,prefix_suffix,lexical
brcs-vl.org,vi,0.98,exact_label,lexical
virtuesconsulting.com,vi,0.93,prefix_suffix,lexical
vizmuvekhu.com,vi,0.93,prefix_suffix,lexical
vintage42.com,vi,0.93,prefix_suffix,lexical
i3ybo4.vip,vi,0.93,prefix_suffix,lexical
vibewithamit.com,vi,0.93,prefix_suffix,lexical
nicheloanblitz.com,nic,0.93,prefix_suffix,lexical
niceaudiohanoi.vn,nic,0.93,prefix_suffix,lexical
viewings.net,vi,0.93,prefix_suffix,lexical
5967tz52.vip,vi,0.93,prefix_suffix,lexical
78260.vip,vi,0.93,prefix_suffix,lexical
robotaxis.world,axis,0.93,prefix_suffix,lexical
vitalharvestqo.info,vi,0.93,prefix_suffix,lexical
ibizabet-aff.vip,vi,0.93,prefix_suffix,lexical
visionsexpress.com,vi,0.93,prefix_suffix,lexical
dataonic.com,nic,0.93,prefix_suffix,lexical
viridian.design,vi,0.93,prefix_suffix,lexical
bsp7.vip,vi,0.93,prefix_suffix,lexical
399t.vip,vi,0.93,prefix_suffix,lexical
vishwakannadanaadi.com,vi,0.93,prefix_suffix,lexical
virtual-meeting-software-sdni-t1.click,vi,0.93,prefix_suffix,lexical
viole.us,vi,0.93,prefix_suffix,lexical
nicee.us,nic,0.93,prefix_suffix,lexical
y7124601.vip,vi,0.93,prefix_suffix,lexical
visualhamster.com,vi,0.93,prefix_suffix,lexical
enddtcaiims.com,aiims,0.93,prefix_suffix,lexical
vin777a.jp.net,vi,0.93,prefix_suffix,lexical
vinandr.dev,vi,0.93,prefix_suffix,lexical
cerberus20.vip,vi,0.93,prefix_suffix,lexical
4xq9mw.vip,vi,0.93,prefix_suffix,lexical
nhatnguyenbamboo.com,nha,0.93,prefix_suffix,lexical
17529.vip,vi,0.93,prefix_suffix,lexical
vlsru8.click,vi,0.93,prefix_suffix,lexical
videoarm.com,vi,0.93,prefix_suffix,lexical
vintagepcs.com,vi,0.93,prefix_suffix,lexical
vikalpwars.org,vi,0.93,prefix_suffix,lexical
violabarhod.com,vi,0.93,prefix_suffix,lexical
vipzgsz.com,vi,0.93,prefix_suffix,lexical
viewspace360.com,vi,0.93,prefix_suffix,lexical
dla-dzieci.biz,eci,0.93,prefix_suffix,lexical
krglj.vip,vi,0.93,prefix_suffix,lexical
versonaclinic.com,nic,0.93,prefix_suffix,lexical
21160.vip,vi,0.93,prefix_suffix,lexical
bobjewels.com,bob,0.93,prefix_suffix,lexical
vidcms.com,vi,0.93,prefix_suffix,lexical
en-lymphtonic.us,nic,0.93,prefix_suffix,lexical
26124382.vip,vi,0.93,prefix_suffix,lexical
sacalaia.com,sac,0.93,prefix_suffix,lexical
mk-myrmk.vip,vi,0.93,prefix_suffix,lexical
imwon.vip,vi,0.93,prefix_suffix,lexical
virec-network.com,vi,0.93,prefix_suffix,lexical
viervierhundert.com,vi,0.93,prefix_suffix,lexical
vion-arena.com,vi,0.93,prefix_suffix,lexical
6298s4.vip,vi,0.93,prefix_suffix,lexical
visionsneakers.net,vi,0.93,prefix_suffix,lexical
videoplumbers.com,vi,0.93,prefix_suffix,lexical
