url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash,html_dom_hash_matches_known_phish,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,nameservers,registrant_name,registrar_name,hosting_isp,hosting_country,registrant_country,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label,standard_score,standard_threshold,standard_prediction,hardened_score,hardened_threshold,hardened_prediction,final_classification,classification_confidence,recommended_action,classification_reason
http://apjbq.vip,apjbq.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.452819531114783,0.5,3,0.5,0,0,1,0,abdm.gov.in,apjbq.vip,1,1,174.35.96.70,0,0,-1,-1,-1,-1,-1,-1,0,1,1,34,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,57aa2f89be6c1bc4,0,1,403,,,,success,http_403,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.07740488286058596,0.825,0,0.9719257216650071,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://vivant-counseling.com,vivant-counseling.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,28,0,0,0,0,1,0,1,4.110577243331642,0.571429,3,0.571429,0,0,1,0,camsonline.com,vivant-counseling.com,1,1,198.49.23.144,0,0,8,-1,381,349,6,-1,1,1,1,13,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,c0971063bf981f73,0,0,6e4e08d6000e693a,0,1,200,,,,success,success,success,success,ns-cloud-b1.googledomains.com;ns-cloud-b2.googledomains.com;ns-cloud-b3.googledomains.com;ns-cloud-b4.googledomains.com,,Squarespace Domains LLC,,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.25171446122984764,0.825,0,0.9767267152549469,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://nicotvs.com,nicotvs.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,0,0,0,3.57243125132212,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,nicotvs.com,1,1,216.198.79.1,0,0,8,-1,26,339,6,-1,1,1,1,26,-1,1,1,2,0,1,1,0,0,1,1,1,1,1,999a26396d676564,0,0,3eec4b85cdb63bf8,0,1,200,,,,success,success,success,success,colette.ns.cloudflare.com;koa.ns.cloudflare.com,,"Cloudflare, Inc.",,,,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1,1.0,0.825,1,1.0,0.5299999999999999,1,confirmed_phishing,high,block_or_escalate_as_phishing,standard model exceeds conservative high-confidence threshold
http://vivatech.us,vivatech.us,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,0,0,0,3.57243125132212,0.625,3,0.625,0,0,1,0,kfintech.com,vivatech.us,1,1,13.248.169.48,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,SSLEOFError,success,success,invalid,success,,,,,,,unavailable,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.07261970604553268,0.825,0,0.5779696387625424,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://808389.com,808389.com,bankofbaroda.bank.in,Bank of Baroda,unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,6,0,3.572469458770136,0.470588,2,0.588235,0,0,1,0,jio.com,808389.com,1,1,172.65.211.209,0,0,6,-1,394,336,6,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,503,,,SSLError,success,http_503,invalid,success,expire1.gname-dns.com;expire2.gname-dns.com,,Gname.com Pte. Ltd.,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.05,0.825,0,0.03911232136558794,0.5299999999999999,0,low_risk,low,no_phishing_action,both models are below threshold and pipeline status is not suspicious
http://cerberus15.vip,cerberus15.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,2,0,3.916126946588284,0.518519,2,0.518519,0,0,1,0,api.census.gov.in,cerberus15.vip,1,1,104.21.15.73,0,0,-1,-1,-1,-1,-1,8,0,1,1,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,503,,,,success,http_503,success,success,,,,"Cloudflare, Inc.",,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.09372008762049858,0.825,0,0.9766696301682393,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://npurd.vip,npurd.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.452819531114783,0.75,1,0.75,0,0,1,0,npr.gov.in,npurd.vip,1,1,147.92.39.177,0,0,-1,-1,-1,-1,-1,6,0,1,1,30,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,931280304702238e,0,161,200,,,,success,success,success,success,,,,IRT-DNC-HK,,,error,success,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,0.19669918295874125,0.825,0,0.9769257216650071,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://visionarygrowthcapital.com,visionarygrowthcapital.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,33,0,0,0,0,0,0,0,4.066677073707229,0.85,0,0.85,0,0,0,0,api.census.gov.in,visionarygrowthcapital.com,1,1,103.224.182.252,0,0,6,-1,394,336,6,6,0,1,1,10,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,62eb0a0db06c5f9c,0,1,200,,,,success,success,success,success,ns1.managedns1.com;ns2.managedns1.com,,"OwnRegistrar, Inc.",Trellian Pty Ltd administrator,,,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1,1.0,0.825,1,0.9869992865512799,0.5299999999999999,1,confirmed_phishing,high,block_or_escalate_as_phishing,standard model exceeds conservative high-confidence threshold
http://vida-natural1.online,vida-natural1.online,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,27,0,0,0,0,1,1,1,4.004344446367528,0.85,0,0.85,0,0,1,0,ana.crsorgi.gov.in,vida-natural1.online,1,1,185.158.133.1,0,0,4,-1,25,340,6,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,a21fadd2d8c503bc,0,1,409,,,SSLError,success,http_409,invalid,success,artemis.dns-parking.com;hermes.dns-parking.com,,"HOSTINGER operations, UAB",,,,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,0.022263157894736842,0.825,0,0.26881214939478587,0.5299999999999999,0,suspicious_needs_review,low,manual_review_or_monitor,pipeline status is suspected_active_infra but both models are below threshold
http://vitaminox.com,vitaminox.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,0,0,3.684183719779189,0.6,2,0.6,0,0,1,0,jio.com,vitaminox.com,1,1,52.20.84.62,0,0,6,-1,2775,147,4,-1,1,1,1,26,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,d55b4d3202bbaf14,0,0,00fd90835fe24224,0,201,403,,,,success,http_403,success,success,ns1.atom.com;ns2.atom.com,,Dynadot Inc,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.10808305557959719,0.825,0,0.9740565665561501,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://viplawclarksville.com,viplawclarksville.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,28,0,0,0,0,0,0,0,4.021640636343318,0.514286,2,0.514286,0,0,1,0,camsonline.com,viplawclarksville.com,1,1,3.33.130.190,0,0,6,-1,26,339,8,-1,1,1,1,24,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,ns17.domaincontrol.com;ns18.domaincontrol.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.028236649929404285,0.825,0,0.9309461051888274,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://chronic.team,chronic.team,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.6818808028034034,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,chronic.team,1,1,64.190.63.222,0,0,-1,-1,-1,-1,-1,-1,1,1,1,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,436,,,,success,http_436,success,empty,,,,,,,rate_limited,error,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,0.04240488286058596,0.825,0,0.99,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://cbayioqisu.vip,cbayioqisu.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,0,0,3.880179922675738,0.533333,3,0.533333,0,0,1,0,aiims.edu,cbayioqisu.vip,1,1,104.21.45.36,0,0,-1,-1,-1,-1,-1,8,0,1,1,34,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,99e285383f75367f,0,13,200,,,,success,success,success,success,,,,"Cloudflare, Inc.",,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.17316176799275482,0.825,0,0.9816696301682393,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://mapclinic.com,mapclinic.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,0,0,3.584183719779189,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,mapclinic.com,1,1,37.187.55.92,0,0,6,-1,1490,336,6,-1,0,1,1,59,-1,1,1,1,0,1,1,1,0,1,1,1,1,1,,0,0,ec318da2e4800c5c,0,1,200,,,,success,success,success,success,dns102.ovh.net;ns102.ovh.net,,OVH sas,,,,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,password input plus brand token/logo evidence,0,1,1,1.0,0.825,1,1.0,0.5299999999999999,1,confirmed_phishing,high,block_or_escalate_as_phishing,standard model exceeds conservative high-confidence threshold
http://dyj823643.vip,dyj823643.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,6,0,3.9219280948873623,0.333333,3,0.333333,0,0,1,0,abdm.gov.in,dyj823643.vip,1,1,156.253.14.18,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ServerDisconnectedError,,ConnectionRefusedError,success,error,error,empty,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.01980452905312928,0.825,0,0.5059795994828615,0.5299999999999999,0,low_risk,low,no_phishing_action,both models are below threshold and pipeline status is not suspicious
http://nimaihomoeoclinic.com,nimaihomoeoclinic.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,28,0,0,0,0,0,0,0,3.610577243331642,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,nimaihomoeoclinic.com,1,1,13.248.213.45,0,0,6,-1,394,336,8,8,1,1,1,13,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,ns73.domaincontrol.com;ns74.domaincontrol.com,,"GoDaddy.com, LLC",Amazon Technologies Inc.,,,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,0.03323664992940428,0.825,0,0.9,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://76533.vip,76533.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.5,0.315789,1,0.421053,0,0,1,0,eci.gov.in,76533.vip,1,1,103.93.124.58,0,0,-1,-1,-1,-1,-1,-1,1,1,1,25,-1,1,1,3,1,1,0,0,0,0,0,0,0,0,,0,0,54046ab007020246,0,5,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.33341970010993394,0.825,0,0.977738276769927,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://cwesisirryu.vip,cwesisirryu.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,22,0,0,0,0,0,0,0,3.788754913993504,0.5,2,0.5,0,0,1,0,api.census.gov.in,cwesisirryu.vip,1,1,172.67.153.127,0,0,-1,-1,-1,-1,-1,8,1,1,1,34,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,4a6f101b4e00871e,0,100,200,,,,success,success,success,success,,,,"Cloudflare, Inc.",,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.09669918295874125,0.825,0,0.9824821852731591,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://66051.vip,66051.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.5,0.315789,2,0.315789,0,0,1,0,eci.gov.in,66051.vip,1,1,66.232.4.204,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,1,2,0,1,0,0,0,0,0,0,0,0,,0,0,971688304700230a,0,455,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.25230481676155814,0.825,0,0.9769257216650071,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://betcup-ampmarka.vip,betcup-ampmarka.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,26,0,0,0,0,1,0,1,3.873140679513133,0.451613,3,0.451613,0,0,1,0,bsestarmf.in,betcup-ampmarka.vip,1,1,104.21.17.3,0,0,-1,-1,-1,-1,-1,8,0,1,1,34,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,d4fd3b039fb4be76,0,2,404,,,,success,http_404,success,success,,,,"Cloudflare, Inc.",,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.07301089418942028,0.825,0,0.9479879199544626,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://bailety88.vip,bailety88.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,2,0,3.684183719779189,0.5,1,0.5,0,0,1,0,kavach.mail.gov.in,bailety88.vip,1,1,3.33.130.190,0,0,-1,-1,-1,-1,-1,-1,1,1,1,23,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.07098961200164552,0.825,0,0.962738276769927,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://the-devi.com,the-devi.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,1,0,1,3.6818808028034034,0.85,0,0.85,0,0,0,0,dev-api.census.gov.in,the-devi.com,1,1,172.234.24.211,0,0,6,-1,393,337,4,-1,1,1,1,28,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,421,200,,,,success,success,success,success,dns101.registrar-servers.com;dns102.registrar-servers.com,,"NameCheap, Inc.",,,,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,0.04561051207792319,0.825,0,0.9869285423498451,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://dajsdadsaa912.vip,dajsdadsaa912.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,24,0,0,0,0,0,3,0,3.720175521464345,0.424242,2,0.424242,0,0,1,0,aiimsexams.ac.in,dajsdadsaa912.vip,1,1,104.18.43.3,0,0,-1,-1,-1,-1,-1,8,0,1,1,30,-1,1,1,2,1,1,0,0,0,0,0,0,0,0,,0,0,740724b084170336,0,1,200,,,,success,success,success,success,,,,"Cloudflare, Inc.",,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.347814066307117,0.825,0,0.9766696301682393,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://myvital-life.com,myvital-life.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,23,0,0,0,0,1,0,1,3.9690016298759927,0.85,0,0.85,0,0,0,0,myvi.in,myvital-life.com,1,1,89.31.143.90,0,0,6,-1,572,158,6,-1,1,1,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,ab086ed15e1cb3a4,0,7,200,,,SSLError,success,success,invalid,success,ns.udag.de;ns.udag.net;ns.udag.org,,united-domains GmbH,,,,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,0.0841941525148071,0.825,0,0.19049252755780827,0.5299999999999999,0,suspicious_needs_review,low,manual_review_or_monitor,pipeline status is suspected_active_no_phish_evidence but both models are below threshold
http://visionbuild.us,visionbuild.us,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,0,0,3.7849418274376423,0.521739,3,0.521739,0,0,1,0,indianoilcgd.com,visionbuild.us,1,1,76.223.54.146,0,0,-1,-1,-1,-1,-1,8,1,1,1,276,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,,,,"Amazon.com, Inc.",,,unavailable,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.06173247002122269,0.825,0,0.9324821852731592,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://viral-b.com,viral-b.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,1,0,1,3.9477027792200894,0.631579,2,0.631579,0,0,1,0,iocl.com,viral-b.com,1,1,46.30.211.38,0,0,6,-1,26,339,6,6,0,1,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,51c4a9ba8c662111,0,6,200,,,SSLCertVerificationError,success,success,invalid,success,ns01.one.com;ns02.one.com,,One.com A/S,One.com RIPE Administrators,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.14323664992940427,0.825,0,0.5199643847595669,0.5299999999999999,0,low_risk,low,no_phishing_action,both models are below threshold and pipeline status is not suspicious
http://vilmarco.com,vilmarco.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.7216117239699016,0.642857,2,0.642857,0,0,1,0,icicilombard.com,vilmarco.com,1,1,217.160.0.211,0,0,6,-1,6238,336,6,-1,0,1,0,-1,-1,1,1,2,1,1,0,0,0,0,0,0,0,0,,0,0,e62ec7cae01b8b96,0,9,200,,,SSLError,success,success,invalid,success,ns1111.ui-dns.biz;ns1111.ui-dns.com;ns1111.ui-dns.de;ns1111.ui-dns.org,,IONOS SE,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.2754684095860566,0.825,0,0.9094299247509764,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://villashambalaseminyak.com,villashambalaseminyak.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,32,0,0,0,0,0,0,0,4.027518266288633,0.540541,2,0.540541,0,0,1,0,bseindia.com,villashambalaseminyak.com,1,1,172.239.57.117,0,0,6,-1,5142,336,4,-1,1,1,1,29,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,421,200,,,,success,success,success,success,dns101.registrar-servers.com;dns102.registrar-servers.com,,"NameCheap, Inc.",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.02061051207792318,0.825,0,0.9776551413780031,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://villaforyou.us,villaforyou.us,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,0,0,3.916126946588284,0.4,2,0.4,0,0,1,0,accounts.mgovcloud.in,villaforyou.us,1,1,76.223.54.146,0,0,-1,-1,-1,-1,-1,8,1,1,1,32,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,,,,"Amazon.com, Inc.",,,unavailable,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.061595245804462434,0.825,0,0.9374821852731592,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://nktbz.vip,nktbz.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.452819531114783,0.545455,4,0.545455,0,0,1,0,netpnb.com,nktbz.vip,1,1,45.126.183.228,0,0,-1,-1,-1,-1,-1,6,0,1,1,30,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,931280304702238e,0,161,200,,,,success,success,success,success,,,,IRT-ACTIONPOSLLC-AP,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.19669918295874125,0.825,0,0.9769257216650071,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://a7ty28.vip,a7ty28.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,3,0,3.572469458770136,0.421053,4,0.421053,0,0,1,0,airtel.in,a7ty28.vip,1,1,23.249.29.183,0,0,-1,-1,-1,-1,-1,6,0,1,1,45,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,6e71aad1c78e4218,0,28,200,,,,success,success,success,success,,,,Naruto International Limited,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.17876740179557174,0.825,0,0.9719257216650071,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
http://niceandcleancarpetcleaning.com,niceandcleancarpetcleaning.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,37,0,0,0,0,0,0,0,3.804746110195515,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,niceandcleancarpetcleaning.com,1,1,76.223.105.230,0,0,6,-1,2199,336,8,-1,1,1,1,8,-1,1,1,1,0,1,0,0,0,1,1,1,1,1,99e611c433cde719,0,0,247d08d7553e2fa6,0,1,200,,,,success,success,success,success,ns05.domaincontrol.com;ns06.domaincontrol.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1,1.0,0.825,1,1.0,0.5299999999999999,1,confirmed_phishing,high,block_or_escalate_as_phishing,standard model exceeds conservative high-confidence threshold
http://viralwithhamza.com,viralwithhamza.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,0,0,0,0,0,0,0,3.8332696895151086,0.533333,3,0.533333,0,0,1,0,airindia.com,viralwithhamza.com,1,1,76.223.67.189,0,0,6,-1,759,336,8,-1,1,1,1,23,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,ns39.domaincontrol.com;ns40.domaincontrol.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0,0.013236649929404286,0.825,0,0.9220723792937584,0.5299999999999999,1,suspicious_needs_review,medium,manual_review_or_monitor,hardened model flags suspicious infrastructure but standard model is below threshold
